Author_Name,University/Organization,Paper_title,Keywords,Year,Conference
Patrick E Lanigan,Carnegie Mellon University,Secure Dissemination of Code Updates in Sensor Networks,"security, network programming, sensor networks, code dissemination",2005,sensys
Rajeev  Gandhi,Carnegie Mellon University,Secure Dissemination of Code Updates in Sensor Networks,"security, network programming, sensor networks, code dissemination",2005,sensys
Priya  Narasimhan,Carnegie Mellon University,Secure Dissemination of Code Updates in Sensor Networks,"security, network programming, sensor networks, code dissemination",2005,sensys
Anmol Sheth,University of Colorado Boulder,SenSlide: A Sensor Network Based Landslide Prediction System,"lanslide prediction, fault tolerance, uniform wear leveling",2005,sensys
Kalyan  Tejaswi,IIT,SenSlide: A Sensor Network Based Landslide Prediction System,"lanslide prediction, fault tolerance, uniform wear leveling",2005,sensys
Prakshep  Mehta,IIT,SenSlide: A Sensor Network Based Landslide Prediction System,"lanslide prediction, fault tolerance, uniform wear leveling",2005,sensys
Chandresh  Parekh,IIT,SenSlide: A Sensor Network Based Landslide Prediction System,"lanslide prediction, fault tolerance, uniform wear leveling",2005,sensys
R  Bansal,IIT,SenSlide: A Sensor Network Based Landslide Prediction System,"lanslide prediction, fault tolerance, uniform wear leveling",2005,sensys
Shabbir N Merchant,IIT,SenSlide: A Sensor Network Based Landslide Prediction System,"lanslide prediction, fault tolerance, uniform wear leveling",2005,sensys
Trilok N Singh,IIT,SenSlide: A Sensor Network Based Landslide Prediction System,"lanslide prediction, fault tolerance, uniform wear leveling",2005,sensys
Uday B Desai,IIT,SenSlide: A Sensor Network Based Landslide Prediction System,"lanslide prediction, fault tolerance, uniform wear leveling",2005,sensys
Chandramohan A Thekkath,Microsoft Research,SenSlide: A Sensor Network Based Landslide Prediction System,"lanslide prediction, fault tolerance, uniform wear leveling",2005,sensys
Kentaro Toyama,Microsoft Research,SenSlide: A Sensor Network Based Landslide Prediction System,"lanslide prediction, fault tolerance, uniform wear leveling",2005,sensys
Ryo Sugihara,University of California San Diego,Accuracy-Aware Data Modeling in Sensor Networks,"wireless sensor networks, regression, accuracy",2005,sensys
Andrew A. Chien,University of California San Diego,Accuracy-Aware Data Modeling in Sensor Networks,"wireless sensor networks, regression, accuracy",2005,sensys
Robert  Taylor,University of Manchester,Stop the Clock! New Directions for Embedded Controllers in Wireless Sensor Networks,"embedded controllers, AMULET2e, asynchronous design",2005,sensys
Andrew  Robinson,University of Manchester,Stop the Clock! New Directions for Embedded Controllers in Wireless Sensor Networks,"embedded controllers, AMULET2e, asynchronous design",2005,sensys
John R Gurd,University of Manchester,Stop the Clock! New Directions for Embedded Controllers in Wireless Sensor Networks,"embedded controllers, AMULET2e, asynchronous design",2005,sensys
Niwat Thepvilojanapong,University of Tokyo,Impact of Intentional Mobility in Sparse Sensor Networks,"disruption tolerance, pipeline formation, sensing robots, mobile sensor networks, intentional mobility",2005,sensys
Yoshito  Tobe,Tokyo Denki University,Impact of Intentional Mobility in Sparse Sensor Networks,"disruption tolerance, pipeline formation, sensing robots, mobile sensor networks, intentional mobility",2005,sensys
Kaoru  Sezaki,University of Tokyo,Impact of Intentional Mobility in Sparse Sensor Networks,"disruption tolerance, pipeline formation, sensing robots, mobile sensor networks, intentional mobility",2005,sensys
Yong  Wang,Princeton University,A New Scheme on Link Quality Prediction and Its Applications to Metric-Based Routing,"supervised learning, sensor networks, link quality, classification",2005,sensys
Margaret Martonosi,Princeton University,A New Scheme on Link Quality Prediction and Its Applications to Metric-Based Routing,"supervised learning, sensor networks, link quality, classification",2005,sensys
Li Shiuan Peh,Princeton University,A New Scheme on Link Quality Prediction and Its Applications to Metric-Based Routing,"supervised learning, sensor networks, link quality, classification",2005,sensys
K. Whitehouse,University of California Berkeley,Automatic Programming with Semantic Streams,"sensor network, service architecture, declarative query",2005,sensys
Feng  Zhao,Microsoft Research,Automatic Programming with Semantic Streams,"sensor network, service architecture, declarative query",2005,sensys
Jie  Liu,Microsoft Research,Automatic Programming with Semantic Streams,"sensor network, service architecture, declarative query",2005,sensys
Weiyao  Xiao,Boston University,Exploiting Multi-Channel Diversity to Speed up over-the-Air Programming of Wireless Sensor Networks,"reprogramming, deluge, motes, data dissemination, wireless",2005,sensys
David  Starobinski,Boston University,Exploiting Multi-Channel Diversity to Speed up over-the-Air Programming of Wireless Sensor Networks,"reprogramming, deluge, motes, data dissemination, wireless",2005,sensys
Zhen  Yu,Iowa State University,A Dynamic En-Route Scheme for Filtering False Data Injection in Wireless Sensor Networks,"false data injection, wireless sensor networks",2005,sensys
Yong  Guan,Iowa State University,A Dynamic En-Route Scheme for Filtering False Data Injection in Wireless Sensor Networks,"false data injection, wireless sensor networks",2005,sensys
Robert J Adler,Intel Corporation,Intel Mote 2: An Advanced Platform for Demanding Sensor Network Applications,"industrial sensor network applications, embedded hardware design",2005,sensys
Mick Flanigan,Intel Corporation,Intel Mote 2: An Advanced Platform for Demanding Sensor Network Applications,"industrial sensor network applications, embedded hardware design",2005,sensys
Jonathan  Huang,Intel Corporation,Intel Mote 2: An Advanced Platform for Demanding Sensor Network Applications,"industrial sensor network applications, embedded hardware design",2005,sensys
Ralph  Kling,Intel Corporation,Intel Mote 2: An Advanced Platform for Demanding Sensor Network Applications,"industrial sensor network applications, embedded hardware design",2005,sensys
Nandakishore  Kushalnagar,Intel Corporation,Intel Mote 2: An Advanced Platform for Demanding Sensor Network Applications,"industrial sensor network applications, embedded hardware design",2005,sensys
Lama  Nachman,Intel Corporation,Intel Mote 2: An Advanced Platform for Demanding Sensor Network Applications,"industrial sensor network applications, embedded hardware design",2005,sensys
Chiehyih  Wan,Intel Corporation,Intel Mote 2: An Advanced Platform for Demanding Sensor Network Applications,"industrial sensor network applications, embedded hardware design",2005,sensys
Mark D. Yarvis,Intel Corporation,Intel Mote 2: An Advanced Platform for Demanding Sensor Network Applications,"industrial sensor network applications, embedded hardware design",2005,sensys
Burak  Aksak,Carnegie Mellon University,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Preethi Srinivas Bhat,Carnegie Mellon University,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Jason D Campbell,Intel Research Pittsburgh,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Michael  DeRosa,Carnegie Mellon University,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Stanislav  Funiak,Carnegie Mellon University,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Phillip B. Gibbons,Intel Research Pittsburgh,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Seth Copen Goldstein,Carnegie Mellon University,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Carlos Ernesto Guestrin,Carnegie Mellon University,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Ashish  Gupta,Intel Research Pittsburgh,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Casey J Helfrich,Intel Research Pittsburgh,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
James F Hoburg,Carnegie Mellon University,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Brian T Kirby,Carnegie Mellon University,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
James Joseph Kuffner,Carnegie Mellon University,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Peter  Lee,Carnegie Mellon University,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Todd Carl Mowry,Carnegie Mellon University,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Padmanabhan S Pillai,Intel Research Pittsburgh,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Ram  Ravichandran,Carnegie Mellon University,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Benjamin D Rister,Carnegie Mellon University,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Srinivasan  Seshan,Carnegie Mellon University,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Metin  Sitti,Carnegie Mellon University,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Haifeng  Yu,Intel Research Pittsburgh,"Claytronics: Highly Scalable Communications, Sensing, and Actuation Networks","distributed sensor fusion, collective actuation, telepresence, modular reconfigurable robotics, dynamic physical rendering, distributed planning and coordination, programmable matter",2005,sensys
Andrew  Barton-Sweeney,Yale University,Online Camera Calibration and Node Localization in Sensor Networks,"self-calibration of imagers, camera sensor networks",2005,sensys
Dimitrios K Lymberopoulos,Yale University,Online Camera Calibration and Node Localization in Sensor Networks,"self-calibration of imagers, camera sensor networks",2005,sensys
Eugenio  Culurciello,Yale University,Online Camera Calibration and Node Localization in Sensor Networks,"self-calibration of imagers, camera sensor networks",2005,sensys
Andreas  Savvides,Yale University,Online Camera Calibration and Node Localization in Sensor Networks,"self-calibration of imagers, camera sensor networks",2005,sensys
Kevin  Chang,University of California Los Angeles Center for Embedded Network Sensing,D.A.S.: Deployment Analysis System,"data mining, deployment, sensor network, visualization, analysis, debugging",2005,sensys
Nithya Athreya Ramanathan,University of California Los Angeles Center for Embedded Network Sensing,D.A.S.: Deployment Analysis System,"data mining, deployment, sensor network, visualization, analysis, debugging",2005,sensys
D Estrin,University of California Los Angeles Center for Embedded Network Sensing,D.A.S.: Deployment Analysis System,"data mining, deployment, sensor network, visualization, analysis, debugging",2005,sensys
Jens  Palsberg,University of California Los Angeles Center for Embedded Network Sensing,D.A.S.: Deployment Analysis System,"data mining, deployment, sensor network, visualization, analysis, debugging",2005,sensys
Elaine  Cheong,University of California Berkeley,Viptos: A Graphical Development and Simulation Environment for TinyOS-Based Wireless Sensor Networks,"simulation, ptolemy II, modeling, nesC, visualsense, wireless sensor networks, TOSSIM, tinyOS",2005,sensys
Edward A. Lee,University of California Berkeley,Viptos: A Graphical Development and Simulation Environment for TinyOS-Based Wireless Sensor Networks,"simulation, ptolemy II, modeling, nesC, visualsense, wireless sensor networks, TOSSIM, tinyOS",2005,sensys
Yang  Zhao,University of California Berkeley,Viptos: A Graphical Development and Simulation Environment for TinyOS-Based Wireless Sensor Networks,"simulation, ptolemy II, modeling, nesC, visualsense, wireless sensor networks, TOSSIM, tinyOS",2005,sensys
Gregory W Hackmann,Washington University in St. Louis,Agile Cargo Tracking Using Mobile Agents,"wireless sensor networks, mobile agents, cargo tracking, agilla, AgiTrack",2005,sensys
Chienliang  Fok,Washington University in St. Louis,Agile Cargo Tracking Using Mobile Agents,"wireless sensor networks, mobile agents, cargo tracking, agilla, AgiTrack",2005,sensys
Gruia-Catalin Roman,Washington University in St. Louis,Agile Cargo Tracking Using Mobile Agents,"wireless sensor networks, mobile agents, cargo tracking, agilla, AgiTrack",2005,sensys
Chenyang Lu,Washington University in St. Louis,Agile Cargo Tracking Using Mobile Agents,"wireless sensor networks, mobile agents, cargo tracking, agilla, AgiTrack",2005,sensys
Christopher K Zuver,Boeing Corporation,Agile Cargo Tracking Using Mobile Agents,"wireless sensor networks, mobile agents, cargo tracking, agilla, AgiTrack",2005,sensys
Kent  English,Boeing Corporation,Agile Cargo Tracking Using Mobile Agents,"wireless sensor networks, mobile agents, cargo tracking, agilla, AgiTrack",2005,sensys
John  Meier,Boeing Corporation,Agile Cargo Tracking Using Mobile Agents,"wireless sensor networks, mobile agents, cargo tracking, agilla, AgiTrack",2005,sensys
Masayuki  Hirafuji,National Agricultural Research Center,Field Server: Multi-Functional Wireless Sensor Network Node for Earth Observation,[],2005,sensys
Hideo  Yoichi,National Agricultural Research Center,Field Server: Multi-Functional Wireless Sensor Network Node for Earth Observation,[],2005,sensys
Mitsuru  Wada,Matsushita Electric Works,Field Server: Multi-Functional Wireless Sensor Network Node for Earth Observation,[],2005,sensys
Tokihiro  Fukatsu,National Agricultural Research Center,Field Server: Multi-Functional Wireless Sensor Network Node for Earth Observation,[],2005,sensys
Takuji  Kiura,National Agricultural Research Center,Field Server: Multi-Functional Wireless Sensor Network Node for Earth Observation,[],2005,sensys
Hiroshi  Shimamura,elab experience,Field Server: Multi-Functional Wireless Sensor Network Node for Earth Observation,[],2005,sensys
Haoming  Hu,National Agricultural Research Center,Field Server: Multi-Functional Wireless Sensor Network Node for Earth Observation,[],2005,sensys
Seishi  Ninomiya,National Agricultural Research Center,Field Server: Multi-Functional Wireless Sensor Network Node for Earth Observation,[],2005,sensys
Wen  Hu,University of New South Wales,A Hybrid Sensor Network for Cane-Toad Monitoring,"hybrid, sensor networks, application",2005,sensys
Nirupama Bulusu,Portland State University,A Hybrid Sensor Network for Cane-Toad Monitoring,"hybrid, sensor networks, application",2005,sensys
Chun Tung Chou,University of New South Wales,A Hybrid Sensor Network for Cane-Toad Monitoring,"hybrid, sensor networks, application",2005,sensys
Sanjay Kumar Jha,University of New South Wales,A Hybrid Sensor Network for Cane-Toad Monitoring,"hybrid, sensor networks, application",2005,sensys
Andrew  Taylor,University of New South Wales,A Hybrid Sensor Network for Cane-Toad Monitoring,"hybrid, sensor networks, application",2005,sensys
Van Nghia Tran,University of New South Wales,A Hybrid Sensor Network for Cane-Toad Monitoring,"hybrid, sensor networks, application",2005,sensys
David  Johnson,University of Utah,"Emulab’s Wireless Sensor Net Testbed: True Mobility, Location Precision, and Remote Access","path planning, obstacle avoidance, emulab, sensor, testbeds, localization, wireless, networks, mobility",2005,sensys
Daniel  Flickinger,University of Utah,"Emulab’s Wireless Sensor Net Testbed: True Mobility, Location Precision, and Remote Access","path planning, obstacle avoidance, emulab, sensor, testbeds, localization, wireless, networks, mobility",2005,sensys
Tim  Stack,University of Utah,"Emulab’s Wireless Sensor Net Testbed: True Mobility, Location Precision, and Remote Access","path planning, obstacle avoidance, emulab, sensor, testbeds, localization, wireless, networks, mobility",2005,sensys
Robert Ghiselli Ricci,University of Utah,"Emulab’s Wireless Sensor Net Testbed: True Mobility, Location Precision, and Remote Access","path planning, obstacle avoidance, emulab, sensor, testbeds, localization, wireless, networks, mobility",2005,sensys
Leigh B Stoller,University of Utah,"Emulab’s Wireless Sensor Net Testbed: True Mobility, Location Precision, and Remote Access","path planning, obstacle avoidance, emulab, sensor, testbeds, localization, wireless, networks, mobility",2005,sensys
Russell  Fish,University of Utah,"Emulab’s Wireless Sensor Net Testbed: True Mobility, Location Precision, and Remote Access","path planning, obstacle avoidance, emulab, sensor, testbeds, localization, wireless, networks, mobility",2005,sensys
Kirk  Webb,University of Utah,"Emulab’s Wireless Sensor Net Testbed: True Mobility, Location Precision, and Remote Access","path planning, obstacle avoidance, emulab, sensor, testbeds, localization, wireless, networks, mobility",2005,sensys
Mark Andrew Minor,University of Utah,"Emulab’s Wireless Sensor Net Testbed: True Mobility, Location Precision, and Remote Access","path planning, obstacle avoidance, emulab, sensor, testbeds, localization, wireless, networks, mobility",2005,sensys
Jay  Lepreau,University of Utah,"Emulab’s Wireless Sensor Net Testbed: True Mobility, Location Precision, and Remote Access","path planning, obstacle avoidance, emulab, sensor, testbeds, localization, wireless, networks, mobility",2005,sensys
Aman Kansal,University of California Los Angeles,Coordinating Camera Motion for Sensing Uncertainty Reduction,"mobility, robotics, sensor networks",2005,sensys
James  Carwana,University of California Los Angeles,Coordinating Camera Motion for Sensing Uncertainty Reduction,"mobility, robotics, sensor networks",2005,sensys
William J Kaiser,University of California Los Angeles,Coordinating Camera Motion for Sensing Uncertainty Reduction,"mobility, robotics, sensor networks",2005,sensys
Mani B. Srivastava,University of California Los Angeles,Coordinating Camera Motion for Sensing Uncertainty Reduction,"mobility, robotics, sensor networks",2005,sensys
Philip Alexander Levis,Stanford,"Reprogramming Sensor Networks Safely, Quickly, and Efficiently",[],2005,sensys
David Gay,Intel Research Berkeley,"Reprogramming Sensor Networks Safely, Quickly, and Efficiently",[],2005,sensys
Kris  Lin,University of California Los Angeles,Heliomote: Enabling Long-Lived Sensor Networks through Solar Energy Harvesting,"dynamic power management, solar energy harvesting",2005,sensys
Jennifer  Yu,University of California Los Angeles,Heliomote: Enabling Long-Lived Sensor Networks through Solar Energy Harvesting,"dynamic power management, solar energy harvesting",2005,sensys
Jason  Hsu,University of California Los Angeles,Heliomote: Enabling Long-Lived Sensor Networks through Solar Energy Harvesting,"dynamic power management, solar energy harvesting",2005,sensys
Sadaf  Zahedi,University of California Los Angeles,Heliomote: Enabling Long-Lived Sensor Networks through Solar Energy Harvesting,"dynamic power management, solar energy harvesting",2005,sensys
David  Lee,University of California Los Angeles,Heliomote: Enabling Long-Lived Sensor Networks through Solar Energy Harvesting,"dynamic power management, solar energy harvesting",2005,sensys
Jonathan Friedman,University of California Los Angeles,Heliomote: Enabling Long-Lived Sensor Networks through Solar Energy Harvesting,"dynamic power management, solar energy harvesting",2005,sensys
Aman Kansal,University of California Los Angeles,Heliomote: Enabling Long-Lived Sensor Networks through Solar Energy Harvesting,"dynamic power management, solar energy harvesting",2005,sensys
Vijay  Raghunathan,University of California Los Angeles,Heliomote: Enabling Long-Lived Sensor Networks through Solar Energy Harvesting,"dynamic power management, solar energy harvesting",2005,sensys
Mani B. Srivastava,University of California Los Angeles,Heliomote: Enabling Long-Lived Sensor Networks through Solar Energy Harvesting,"dynamic power management, solar energy harvesting",2005,sensys
Mohammad H Rahimi,University of California Los Angeles,Network of Cyclops; Image Inference and Interpretation in Sensor Network,"power efficiency, sensor network, CMOS imaging, object detection, vision, imaging",2005,sensys
Shaun  Ahmadian,University of California Los Angeles,Network of Cyclops; Image Inference and Interpretation in Sensor Network,"power efficiency, sensor network, CMOS imaging, object detection, vision, imaging",2005,sensys
David Zats,University of California Los Angeles,Network of Cyclops; Image Inference and Interpretation in Sensor Network,"power efficiency, sensor network, CMOS imaging, object detection, vision, imaging",2005,sensys
Rick  Baer,Agilent Technology Agilent Laboratories,Network of Cyclops; Image Inference and Interpretation in Sensor Network,"power efficiency, sensor network, CMOS imaging, object detection, vision, imaging",2005,sensys
D Estrin,University of California Los Angeles,Network of Cyclops; Image Inference and Interpretation in Sensor Network,"power efficiency, sensor network, CMOS imaging, object detection, vision, imaging",2005,sensys
Mani B. Srivastava,University of California Los Angeles,Network of Cyclops; Image Inference and Interpretation in Sensor Network,"power efficiency, sensor network, CMOS imaging, object detection, vision, imaging",2005,sensys
Kenji  Sasaki,Tokyo Denki University,A Human-Based Sensor Network Connecting Mobile Phones,"mapping, mobile phones, sensor networks, wearable computing",2005,sensys
Yuichi  Uehara,Tokyo Denki University,A Human-Based Sensor Network Connecting Mobile Phones,"mapping, mobile phones, sensor networks, wearable computing",2005,sensys
Yoshihiro  Kanazawa,Tokyo Denki University,A Human-Based Sensor Network Connecting Mobile Phones,"mapping, mobile phones, sensor networks, wearable computing",2005,sensys
Uchiyama  Tomohiro,Tokyo Denki University,A Human-Based Sensor Network Connecting Mobile Phones,"mapping, mobile phones, sensor networks, wearable computing",2005,sensys
Kazunori  Makimura,Tokyo Denki University,A Human-Based Sensor Network Connecting Mobile Phones,"mapping, mobile phones, sensor networks, wearable computing",2005,sensys
Niwat Thepvilojanapong,Tokyo Denki University and University of Tokyo,A Human-Based Sensor Network Connecting Mobile Phones,"mapping, mobile phones, sensor networks, wearable computing",2005,sensys
Hiroki  Saito,Tokyo Denki University,A Human-Based Sensor Network Connecting Mobile Phones,"mapping, mobile phones, sensor networks, wearable computing",2005,sensys
Kaoru  Sezaki,University of Tokyo and Tokyo Denki University,A Human-Based Sensor Network Connecting Mobile Phones,"mapping, mobile phones, sensor networks, wearable computing",2005,sensys
Yoshito  Tobe,Tokyo Denki University,A Human-Based Sensor Network Connecting Mobile Phones,"mapping, mobile phones, sensor networks, wearable computing",2005,sensys
Sahar  Sedighpour,University of California Los Angeles,Distance Enlargement and Reduction Attacks on Ultrasound Ranging,"ultrasonic ranging, security, wormholes, attacks on ranging",2005,sensys
Srdjan  Čapkun,Technical University of Denmark,Distance Enlargement and Reduction Attacks on Ultrasound Ranging,"ultrasonic ranging, security, wormholes, attacks on ranging",2005,sensys
Saurabh  Ganeriwal,University of California Los Angeles,Distance Enlargement and Reduction Attacks on Ultrasound Ranging,"ultrasonic ranging, security, wormholes, attacks on ranging",2005,sensys
Mani B. Srivastava,University of California Los Angeles,Distance Enlargement and Reduction Attacks on Ultrasound Ranging,"ultrasonic ranging, security, wormholes, attacks on ranging",2005,sensys
Siddharth  Seth,Indian Institute of Technology,A Spreadsheet Toolkit for Streaming Sensor Data,"data streams analysis and visualization, SQL server, excel, networked sensors",2005,sensys
Alec  Woo,Arched Rock Corp.,A Spreadsheet Toolkit for Streaming Sensor Data,"data streams analysis and visualization, SQL server, excel, networked sensors",2005,sensys
Tim  Olson,Microsoft Research,A Spreadsheet Toolkit for Streaming Sensor Data,"data streams analysis and visualization, SQL server, excel, networked sensors",2005,sensys
Jie  Liu,Microsoft Research,A Spreadsheet Toolkit for Streaming Sensor Data,"data streams analysis and visualization, SQL server, excel, networked sensors",2005,sensys
Feng  Zhao,Microsoft Research,A Spreadsheet Toolkit for Streaming Sensor Data,"data streams analysis and visualization, SQL server, excel, networked sensors",2005,sensys
Victor  Shnayder,Harvard University,Sensor Networks for Medical Care,"wireless routing, medical sensor networks, wireless sensor networks, sensor query processing",2005,sensys
Bor-rong Chen,Harvard University,Sensor Networks for Medical Care,"wireless routing, medical sensor networks, wireless sensor networks, sensor query processing",2005,sensys
Konrad Emil Lorincz,Harvard University,Sensor Networks for Medical Care,"wireless routing, medical sensor networks, wireless sensor networks, sensor query processing",2005,sensys
Thaddeus R F Fulford Fulford-Jones,Harvard University,Sensor Networks for Medical Care,"wireless routing, medical sensor networks, wireless sensor networks, sensor query processing",2005,sensys
Matt Welsh,Harvard University,Sensor Networks for Medical Care,"wireless routing, medical sensor networks, wireless sensor networks, sensor query processing",2005,sensys
Farhan  Simjee,University of California- Irvine,"Everlast: Long-Life, Supercapacitor-Operated Wireless Sensor Node","long-life, wireless sensor node, supercapacitor",2005,sensys
Devyani  Sharma,University of California- Irvine,"Everlast: Long-Life, Supercapacitor-Operated Wireless Sensor Node","long-life, wireless sensor node, supercapacitor",2005,sensys
Pai  Chou,University of California- Irvine,"Everlast: Long-Life, Supercapacitor-Operated Wireless Sensor Node","long-life, wireless sensor node, supercapacitor",2005,sensys
Todd S Sproull,Washington University in St. Louis,Sensor Fusion and Correlation,"data correlation, sensor fusion",2005,sensys
Richard  Hough,Washington University in St. Louis,Sensor Fusion and Correlation,"data correlation, sensor fusion",2005,sensys
John William Lockwood,Washington University in St. Louis,Sensor Fusion and Correlation,"data correlation, sensor fusion",2005,sensys
Christopher K Zuver,Boeing Corporation,Sensor Fusion and Correlation,"data correlation, sensor fusion",2005,sensys
Kent  English,Boeing Corporation,Sensor Fusion and Correlation,"data correlation, sensor fusion",2005,sensys
John  Meier,Boeing Corporation,Sensor Fusion and Correlation,"data correlation, sensor fusion",2005,sensys
Phillip Stanley-Marbell,Carnegie Mellon,Full-System Simulation for Sensor Networks,"sensor networks, full-system simulation, battery modeling",2005,sensys
Radu  Stoleru,University of Virginia,Localization System for Outdoor Wireless Sensor Networks,"localization, laser, wireless sensor networks",2005,sensys
Tian  He,University of Virginia,Localization System for Outdoor Wireless Sensor Networks,"localization, laser, wireless sensor networks",2005,sensys
John Anthony Stankovic,University of Virginia,Localization System for Outdoor Wireless Sensor Networks,"localization, laser, wireless sensor networks",2005,sensys
John  Suh,Crossbow Technology,Distributed Sensory Systems and Developer Platforms from Crossbow Technology,"mote, MOTE-VIEW, physical security, monitoring, multihop mesh, environmental, sensory",2005,sensys
Shana  Jacob,Crossbow Technology,Distributed Sensory Systems and Developer Platforms from Crossbow Technology,"mote, MOTE-VIEW, physical security, monitoring, multihop mesh, environmental, sensory",2005,sensys
TinyOS 2.x Working Group,http://www.tinyos.net/scoop/special/working\_group\_tinyos\_2-0,TinyOS 2.0,[],2005,sensys
Ilias  Tsigkogiannis,University of California Los Angeles,Dynamically Configurable Robotic Sensor Networks,"virtual machine, reconfiguration, sensor networks",2005,sensys
Rahul  Balani,University of California Los Angeles,Dynamically Configurable Robotic Sensor Networks,"virtual machine, reconfiguration, sensor networks",2005,sensys
James  Carwana,University of California Los Angeles,Dynamically Configurable Robotic Sensor Networks,"virtual machine, reconfiguration, sensor networks",2005,sensys
Jonathan Friedman,University of California Los Angeles,Dynamically Configurable Robotic Sensor Networks,"virtual machine, reconfiguration, sensor networks",2005,sensys
David  Lee,University of California Los Angeles,Dynamically Configurable Robotic Sensor Networks,"virtual machine, reconfiguration, sensor networks",2005,sensys
Chihchieh  Han,University of California Los Angeles,Dynamically Configurable Robotic Sensor Networks,"virtual machine, reconfiguration, sensor networks",2005,sensys
Roy Sinnett Shea,University of California Los Angeles,Dynamically Configurable Robotic Sensor Networks,"virtual machine, reconfiguration, sensor networks",2005,sensys
Ram Kumar Rengaswamy,University of California Los Angeles,Dynamically Configurable Robotic Sensor Networks,"virtual machine, reconfiguration, sensor networks",2005,sensys
Michael  Petralia,University of California Los Angeles,Dynamically Configurable Robotic Sensor Networks,"virtual machine, reconfiguration, sensor networks",2005,sensys
Laura  Corman,University of California Los Angeles,Dynamically Configurable Robotic Sensor Networks,"virtual machine, reconfiguration, sensor networks",2005,sensys
Eric  Wittenmeier,University of California Los Angeles,Dynamically Configurable Robotic Sensor Networks,"virtual machine, reconfiguration, sensor networks",2005,sensys
