Author_Name,University/Organization,Paper_title,Keywords,Year,Conference
Guanheng  Chen,National Chung-Cheng University,"Using Low-Cost, Non-Sensor-Equipped BLE Beacons to Track People’s Movements: Poster Abstract","BLE, low cost, indoor tracking, non-sensor",2017,ipsn
Huang-Chen Lee,National Chung-Cheng University,"Using Low-Cost, Non-Sensor-Equipped BLE Beacons to Track People’s Movements: Poster Abstract","BLE, low cost, indoor tracking, non-sensor",2017,ipsn
Paikun  Huang,National Chung-Cheng University,An Adaptive-Delay Transmission Strategy of a Fixed-Interval Wireless Reporting Application: Poster Abstract,"low power, link layer scheduling",2017,ipsn
Kailin  Cheng,National Chung-Cheng University,An Adaptive-Delay Transmission Strategy of a Fixed-Interval Wireless Reporting Application: Poster Abstract,"low power, link layer scheduling",2017,ipsn
Huang-Chen Lee,National Chung-Cheng University,An Adaptive-Delay Transmission Strategy of a Fixed-Interval Wireless Reporting Application: Poster Abstract,"low power, link layer scheduling",2017,ipsn
Jie  Xie,Queensland University of Technology,Long-Term Monitoring of Cane-Toads Using Acoustic Sensors: Poster Abstract,"acoustic monitoring, acoustic sensors, sounds ecology",2017,ipsn
Jinglan Zhang,Queensland University of Technology,Long-Term Monitoring of Cane-Toads Using Acoustic Sensors: Poster Abstract,"acoustic monitoring, acoustic sensors, sounds ecology",2017,ipsn
Michael W Towsey,Queensland University of Technology,Long-Term Monitoring of Cane-Toads Using Acoustic Sensors: Poster Abstract,"acoustic monitoring, acoustic sensors, sounds ecology",2017,ipsn
Paul  Roe,Queensland University of Technology,Long-Term Monitoring of Cane-Toads Using Acoustic Sensors: Poster Abstract,"acoustic monitoring, acoustic sensors, sounds ecology",2017,ipsn
Xinyu Li,Rutgers University,3D Activity Localization with Multiple Sensors: Poster Abstract,"activity tracking, locolization, activity recognition, deep learning, passive RFID",2017,ipsn
Yanyi  Zhang,Rutgers University,3D Activity Localization with Multiple Sensors: Poster Abstract,"activity tracking, locolization, activity recognition, deep learning, passive RFID",2017,ipsn
Jianyu  Zhang,Rutgers University,3D Activity Localization with Multiple Sensors: Poster Abstract,"activity tracking, locolization, activity recognition, deep learning, passive RFID",2017,ipsn
Shuhong  Chen,Rutgers University,3D Activity Localization with Multiple Sensors: Poster Abstract,"activity tracking, locolization, activity recognition, deep learning, passive RFID",2017,ipsn
Yue  Gu,Rutgers University,3D Activity Localization with Multiple Sensors: Poster Abstract,"activity tracking, locolization, activity recognition, deep learning, passive RFID",2017,ipsn
Richard A Farneth,Children's National Medical Center,3D Activity Localization with Multiple Sensors: Poster Abstract,"activity tracking, locolization, activity recognition, deep learning, passive RFID",2017,ipsn
Ivan  Marsic,Rutgers University,3D Activity Localization with Multiple Sensors: Poster Abstract,"activity tracking, locolization, activity recognition, deep learning, passive RFID",2017,ipsn
Randall S Burd,Children's National Medical Center,3D Activity Localization with Multiple Sensors: Poster Abstract,"activity tracking, locolization, activity recognition, deep learning, passive RFID",2017,ipsn
Yanyi  Zhang,Rutgers University,CAR - a Deep Learning Structure for Concurrent Activity Recognition: Poster Abstract,"deep learning, passive RFID, activity recognition, multimodel",2017,ipsn
Xinyu Li,Rutgers University,CAR - a Deep Learning Structure for Concurrent Activity Recognition: Poster Abstract,"deep learning, passive RFID, activity recognition, multimodel",2017,ipsn
Jianyu  Zhang,Rutgers University,CAR - a Deep Learning Structure for Concurrent Activity Recognition: Poster Abstract,"deep learning, passive RFID, activity recognition, multimodel",2017,ipsn
Shuhong  Chen,Rutgers University,CAR - a Deep Learning Structure for Concurrent Activity Recognition: Poster Abstract,"deep learning, passive RFID, activity recognition, multimodel",2017,ipsn
Moliang  Zhou,Rutgers University,CAR - a Deep Learning Structure for Concurrent Activity Recognition: Poster Abstract,"deep learning, passive RFID, activity recognition, multimodel",2017,ipsn
Richard A Farneth,Children's National Medical Center,CAR - a Deep Learning Structure for Concurrent Activity Recognition: Poster Abstract,"deep learning, passive RFID, activity recognition, multimodel",2017,ipsn
Ivan  Marsic,Rutgers University,CAR - a Deep Learning Structure for Concurrent Activity Recognition: Poster Abstract,"deep learning, passive RFID, activity recognition, multimodel",2017,ipsn
Randall S Burd,Children's National Medical Center,CAR - a Deep Learning Structure for Concurrent Activity Recognition: Poster Abstract,"deep learning, passive RFID, activity recognition, multimodel",2017,ipsn
Mithun  Mukherjee,Guangdong Provincial Key Lab. on Petrochemical Equipment Fault Diagnosis,Sleep Scheduling in Wireless Powered Industrial Wireless Sensor Networks: Poster Abstract,"industrial wireless sensor networks, wireless powered communication networks, sleep scheduling",2017,ipsn
Lei  Shu,Guangdong Provincial Key Lab. on Petrochemical Equipment Fault Diagnosis,Sleep Scheduling in Wireless Powered Industrial Wireless Sensor Networks: Poster Abstract,"industrial wireless sensor networks, wireless powered communication networks, sleep scheduling",2017,ipsn
Wei  Fang,Guangdong Provincial Key Lab. on Petrochemical Equipment Fault Diagnosis,Sleep Scheduling in Wireless Powered Industrial Wireless Sensor Networks: Poster Abstract,"industrial wireless sensor networks, wireless powered communication networks, sleep scheduling",2017,ipsn
Zhangbing  Zhou,China University of Geosciences,Sleep Scheduling in Wireless Powered Industrial Wireless Sensor Networks: Poster Abstract,"industrial wireless sensor networks, wireless powered communication networks, sleep scheduling",2017,ipsn
Wangjing  Cao,Tsinghua University,Analysis and Evaluation of Driving Behavior Recognition Based on a 3-Axis Accelerometer Using a Random Forest Approach: Poster Abstract,"acceleration, random forest, driving event",2017,ipsn
Xin  Lin,Tsinghua University,Analysis and Evaluation of Driving Behavior Recognition Based on a 3-Axis Accelerometer Using a Random Forest Approach: Poster Abstract,"acceleration, random forest, driving event",2017,ipsn
Kai  Zhang,Tsinghua University,Analysis and Evaluation of Driving Behavior Recognition Based on a 3-Axis Accelerometer Using a Random Forest Approach: Poster Abstract,"acceleration, random forest, driving event",2017,ipsn
Yuhan  Dong,Tsinghua University,Analysis and Evaluation of Driving Behavior Recognition Based on a 3-Axis Accelerometer Using a Random Forest Approach: Poster Abstract,"acceleration, random forest, driving event",2017,ipsn
Shaolun  Huang,Tsinghua-Berkeley Shenzhen Institute,Analysis and Evaluation of Driving Behavior Recognition Based on a 3-Axis Accelerometer Using a Random Forest Approach: Poster Abstract,"acceleration, random forest, driving event",2017,ipsn
Lin  Zhang,Tsinghua-Berkeley Shenzhen Institute,Analysis and Evaluation of Driving Behavior Recognition Based on a 3-Axis Accelerometer Using a Random Forest Approach: Poster Abstract,"acceleration, random forest, driving event",2017,ipsn
Dong  Li,Institute of Computing Technology,KLEP: A Kernel Level Energy Profiling Tool for Android: Poster Abstract,"Android, neural-network-based model, energy profiling",2017,ipsn
Ripeng  Du,Institute of Computing Technology,KLEP: A Kernel Level Energy Profiling Tool for Android: Poster Abstract,"Android, neural-network-based model, energy profiling",2017,ipsn
Li  Cui,Institute of Computing Technology,KLEP: A Kernel Level Energy Profiling Tool for Android: Poster Abstract,"Android, neural-network-based model, energy profiling",2017,ipsn
Guoliang  Xing,Michigan State University,KLEP: A Kernel Level Energy Profiling Tool for Android: Poster Abstract,"Android, neural-network-based model, energy profiling",2017,ipsn
Kinsum  Liu,Stony Brook University,Long Term Occupancy Estimation in a Commercial Space: An Empirical Study: Poster Abstract,"occupancy data collection, occupancy prediction, HVAC control",2017,ipsn
Sirajum  Munir,Bosch Research and Technology Center,Long Term Occupancy Estimation in a Commercial Space: An Empirical Study: Poster Abstract,"occupancy data collection, occupancy prediction, HVAC control",2017,ipsn
Jonathan  Francis,Bosch Research and Technology Center,Long Term Occupancy Estimation in a Commercial Space: An Empirical Study: Poster Abstract,"occupancy data collection, occupancy prediction, HVAC control",2017,ipsn
Charles Preston Shelton,Bosch Research and Technology Center,Long Term Occupancy Estimation in a Commercial Space: An Empirical Study: Poster Abstract,"occupancy data collection, occupancy prediction, HVAC control",2017,ipsn
Shan  Lin,Stony Brook University,Long Term Occupancy Estimation in a Commercial Space: An Empirical Study: Poster Abstract,"occupancy data collection, occupancy prediction, HVAC control",2017,ipsn
Md Abu Sayeed Mondol,University of Virginia,User Authentication Using Wrist Mounted Inertial Sensors: Poster Abstract,"smart watch, authentication, wearable",2017,ipsn
Ifat Afrin Emi,University of Virginia,User Authentication Using Wrist Mounted Inertial Sensors: Poster Abstract,"smart watch, authentication, wearable",2017,ipsn
Sarah Masud Preum,University of Virginia,User Authentication Using Wrist Mounted Inertial Sensors: Poster Abstract,"smart watch, authentication, wearable",2017,ipsn
John Anthony Stankovic,University of Virginia,User Authentication Using Wrist Mounted Inertial Sensors: Poster Abstract,"smart watch, authentication, wearable",2017,ipsn
Tian  Zhou,Tsinghua-Berkeley Shenzhen Institute,E-Loc: Indoor Localization through Building Electric Wiring: Poster Abstract,"electric wiring, socket, indoor localization",2017,ipsn
Yue  Zhang,Tsinghua University,E-Loc: Indoor Localization through Building Electric Wiring: Poster Abstract,"electric wiring, socket, indoor localization",2017,ipsn
Xinlei  Chen,Carnegie Mellon University,E-Loc: Indoor Localization through Building Electric Wiring: Poster Abstract,"electric wiring, socket, indoor localization",2017,ipsn
Pei  Zhang,Carnegie Mellon University,E-Loc: Indoor Localization through Building Electric Wiring: Poster Abstract,"electric wiring, socket, indoor localization",2017,ipsn
Lin  Zhang,Tsinghua-Berkeley Shenzhen Institute,E-Loc: Indoor Localization through Building Electric Wiring: Poster Abstract,"electric wiring, socket, indoor localization",2017,ipsn
Mahdi  Pedram,Washington State University,"A Beverage Intake Tracking System Based on Machine Learning Algorithms, and Ultrasonic and Color Sensors: Poster Abstract","nutrition monitoring, hydration monitoring, mobile health, machine learning",2017,ipsn
Seyed Ali Rokni,Washington State University,"A Beverage Intake Tracking System Based on Machine Learning Algorithms, and Ultrasonic and Color Sensors: Poster Abstract","nutrition monitoring, hydration monitoring, mobile health, machine learning",2017,ipsn
Ramin  Fallahzadeh,Washington State University,"A Beverage Intake Tracking System Based on Machine Learning Algorithms, and Ultrasonic and Color Sensors: Poster Abstract","nutrition monitoring, hydration monitoring, mobile health, machine learning",2017,ipsn
Hassan Ghasemzadeh,Washington State University,"A Beverage Intake Tracking System Based on Machine Learning Algorithms, and Ultrasonic and Color Sensors: Poster Abstract","nutrition monitoring, hydration monitoring, mobile health, machine learning",2017,ipsn
Adeola  Bannis,Carnegie Mellon University,Interdependent Component Framework for Simulating Indoor Internet-of-Things Systems (Intercom): Poster Abstract,"scalability, wave propagation, sensor network, simulation, internet of things",2017,ipsn
Haeyoung  Noh,Carnegie Mellon University,Interdependent Component Framework for Simulating Indoor Internet-of-Things Systems (Intercom): Poster Abstract,"scalability, wave propagation, sensor network, simulation, internet of things",2017,ipsn
Pei  Zhang,Carnegie Mellon University,Interdependent Component Framework for Simulating Indoor Internet-of-Things Systems (Intercom): Poster Abstract,"scalability, wave propagation, sensor network, simulation, internet of things",2017,ipsn
Zakieh Sadat Hashemifar,University at Buffalo,Improving RGB-D SLAM Using Wi-Fi: Poster Abstract,"wifi, SLAM, mapping, robotics, perception",2017,ipsn
Charuvahan  Adhivarahan,University at Buffalo,Improving RGB-D SLAM Using Wi-Fi: Poster Abstract,"wifi, SLAM, mapping, robotics, perception",2017,ipsn
Karthik Dantu,University at Buffalo,Improving RGB-D SLAM Using Wi-Fi: Poster Abstract,"wifi, SLAM, mapping, robotics, perception",2017,ipsn
Yutaka  Arakawa,Nara Institute of Science and Technology,Empirical Research on Behavior Change Promoted by Information Technology: Poster Abstract,"activity recognition, behavior change, sharing economy, smart office, one-way car sharing, smart society",2017,ipsn
Yuhan  Dong,Tsinghua University,Range-Based Localization in Underwater Wireless Sensor Networks Using Deep Neural Network: Poster Abstract,"UWSN, deep neural network, localization",2017,ipsn
Zheng  Li,Tsinghua University,Range-Based Localization in Underwater Wireless Sensor Networks Using Deep Neural Network: Poster Abstract,"UWSN, deep neural network, localization",2017,ipsn
Rui  Wang,Tsinghua University,Range-Based Localization in Underwater Wireless Sensor Networks Using Deep Neural Network: Poster Abstract,"UWSN, deep neural network, localization",2017,ipsn
Kai  Zhang,Tsinghua University,Range-Based Localization in Underwater Wireless Sensor Networks Using Deep Neural Network: Poster Abstract,"UWSN, deep neural network, localization",2017,ipsn
Yuhan  Dong,Tsinghua University,Improved Reverse Localization Schemes for Underwater Wireless Sensor Networks: Poster Abstract,"median RLS, multipath effect, weighted RLS, UWSN",2017,ipsn
Rui  Wang,Tsinghua University,Improved Reverse Localization Schemes for Underwater Wireless Sensor Networks: Poster Abstract,"median RLS, multipath effect, weighted RLS, UWSN",2017,ipsn
Zheng  Li,Tsinghua University,Improved Reverse Localization Schemes for Underwater Wireless Sensor Networks: Poster Abstract,"median RLS, multipath effect, weighted RLS, UWSN",2017,ipsn
Chen  Cheng,Tsinghua University,Improved Reverse Localization Schemes for Underwater Wireless Sensor Networks: Poster Abstract,"median RLS, multipath effect, weighted RLS, UWSN",2017,ipsn
Kai  Zhang,Tsinghua University,Improved Reverse Localization Schemes for Underwater Wireless Sensor Networks: Poster Abstract,"median RLS, multipath effect, weighted RLS, UWSN",2017,ipsn
Lei  Shu,Guangdong Provincial Key Lab. on Petrochemical Equipment Fault Diagnosis,Prolonging Global Connectivity in Group-Based Industrial Wireless Sensor Networks: Poster Abstract,"industrial wireless sensor networks, group-connectivity, critical nodes, sleep scheduling",2017,ipsn
Mithun  Mukherjee,Guangdong Provincial Key Lab. on Petrochemical Equipment Fault Diagnosis,Prolonging Global Connectivity in Group-Based Industrial Wireless Sensor Networks: Poster Abstract,"industrial wireless sensor networks, group-connectivity, critical nodes, sleep scheduling",2017,ipsn
Di  Wang,Guangdong Provincial Key Lab. on Petrochemical Equipment Fault Diagnosis,Prolonging Global Connectivity in Group-Based Industrial Wireless Sensor Networks: Poster Abstract,"industrial wireless sensor networks, group-connectivity, critical nodes, sleep scheduling",2017,ipsn
Wei  Fang,Guangdong Provincial Key Lab. on Petrochemical Equipment Fault Diagnosis,Prolonging Global Connectivity in Group-Based Industrial Wireless Sensor Networks: Poster Abstract,"industrial wireless sensor networks, group-connectivity, critical nodes, sleep scheduling",2017,ipsn
Yu  Chen,Northeast Forestry University,Prolonging Global Connectivity in Group-Based Industrial Wireless Sensor Networks: Poster Abstract,"industrial wireless sensor networks, group-connectivity, critical nodes, sleep scheduling",2017,ipsn
Carlos Ruiz,Carnegie Mellon University,Hybrid and Adaptive Drone Identification through Motion Actuation and Vision Feature Matching: Poster Abstract,"UAV swarm, drone identification, multi-modal sensing",2017,ipsn
Xinlei  Chen,Carnegie Mellon University,Hybrid and Adaptive Drone Identification through Motion Actuation and Vision Feature Matching: Poster Abstract,"UAV swarm, drone identification, multi-modal sensing",2017,ipsn
Pei  Zhang,Carnegie Mellon University,Hybrid and Adaptive Drone Identification through Motion Actuation and Vision Feature Matching: Poster Abstract,"UAV swarm, drone identification, multi-modal sensing",2017,ipsn
Amelie  Bonde,Electrical and Computer Engineering,Heart and Sole - Shoe-Based Heart Monitoring: Demo Abstract,[],2017,ipsn
Shijia Pan,Electrical and Computer Engineering,Heart and Sole - Shoe-Based Heart Monitoring: Demo Abstract,[],2017,ipsn
Haeyoung  Noh,Civil and Environmental Engineering,Heart and Sole - Shoe-Based Heart Monitoring: Demo Abstract,[],2017,ipsn
Pei  Zhang,Electrical and Computer Engineering,Heart and Sole - Shoe-Based Heart Monitoring: Demo Abstract,[],2017,ipsn
Xiaopei  Wu,University of Electronic Science and Technology of China,In-Situ Soil Moisture Sensing: Measurement Scheduling and Estimation Using Compressive Sensing,"soil moisture sensing, compressive sensing, measurements scheduling",2011,ipsn
Mingyan  Liu,University of Michigan Ann Arbor,In-Situ Soil Moisture Sensing: Measurement Scheduling and Estimation Using Compressive Sensing,"soil moisture sensing, compressive sensing, measurements scheduling",2011,ipsn
Prasant Misra,University of New South Wales,Efficient Cross-Correlation via Sparse Representation in Sensor Networks,"cross-correlation, localization, sparse representation, ranging, l1-minimization, compressed sensing",2011,ipsn
Wen  Hu,CSIRO,Efficient Cross-Correlation via Sparse Representation in Sensor Networks,"cross-correlation, localization, sparse representation, ranging, l1-minimization, compressed sensing",2011,ipsn
Mingrui  Yang,CSIRO,Efficient Cross-Correlation via Sparse Representation in Sensor Networks,"cross-correlation, localization, sparse representation, ranging, l1-minimization, compressed sensing",2011,ipsn
Sanjay Kumar Jha,University of New South Wales,Efficient Cross-Correlation via Sparse Representation in Sensor Networks,"cross-correlation, localization, sparse representation, ranging, l1-minimization, compressed sensing",2011,ipsn
Miroslav Pajic,University of Pennsylvania,Closing the Loop: A Simple Distributed Method for Control over Wireless Networks,"networked control systems, decentralized control, cooperative control, wireless sensor networks",2011,ipsn
Shreyas  Sundaram,University of Waterloo,Closing the Loop: A Simple Distributed Method for Control over Wireless Networks,"networked control systems, decentralized control, cooperative control, wireless sensor networks",2011,ipsn
Jerome Le Ny,University of Pennsylvania,Closing the Loop: A Simple Distributed Method for Control over Wireless Networks,"networked control systems, decentralized control, cooperative control, wireless sensor networks",2011,ipsn
G. J. Pappas,University of Pennsylvania,Closing the Loop: A Simple Distributed Method for Control over Wireless Networks,"networked control systems, decentralized control, cooperative control, wireless sensor networks",2011,ipsn
Rahul  Mangharam,University of Pennsylvania,Closing the Loop: A Simple Distributed Method for Control over Wireless Networks,"networked control systems, decentralized control, cooperative control, wireless sensor networks",2011,ipsn
Stephen  Dawson-Haggerty,University of California Berkeley,"@scale: Insights from a Large, Long-Lived Appliance Energy WSN","energy, wireless, audit, sensor network, power, building",2011,ipsn
Steven  Lanzisera,Lawrence Berkeley National Lab,"@scale: Insights from a Large, Long-Lived Appliance Energy WSN","energy, wireless, audit, sensor network, power, building",2011,ipsn
Jay  Taneja,University of California Berkeley,"@scale: Insights from a Large, Long-Lived Appliance Energy WSN","energy, wireless, audit, sensor network, power, building",2011,ipsn
Richard  Brown,Lawrence Berkeley National Lab,"@scale: Insights from a Large, Long-Lived Appliance Energy WSN","energy, wireless, audit, sensor network, power, building",2011,ipsn
David E Culler,University of California Berkeley,"@scale: Insights from a Large, Long-Lived Appliance Energy WSN","energy, wireless, audit, sensor network, power, building",2011,ipsn
Bryan  Kate,Harvard University,Simbeeotic: A Simulator and Testbed for Micro-Aerial Vehicle Swarm Experiments,"testbed, simulation, swarm, micro-aerial vehicle",2011,ipsn
Jason  Waterman,Harvard University,Simbeeotic: A Simulator and Testbed for Micro-Aerial Vehicle Swarm Experiments,"testbed, simulation, swarm, micro-aerial vehicle",2011,ipsn
Karthik  Dantu,Harvard University,Simbeeotic: A Simulator and Testbed for Micro-Aerial Vehicle Swarm Experiments,"testbed, simulation, swarm, micro-aerial vehicle",2011,ipsn
Matt Welsh,Google,Simbeeotic: A Simulator and Testbed for Micro-Aerial Vehicle Swarm Experiments,"testbed, simulation, swarm, micro-aerial vehicle",2011,ipsn
Ted Tsung Te Lai,National Taiwan University,TriopusNet: Automating Wireless Sensor Network Deployment and Replacement in Pipeline Monitoring,"wireless sensor network, sensor deployment, pipeline monitoring",2011,ipsn
Weiju  Chen,National Taiwan University,TriopusNet: Automating Wireless Sensor Network Deployment and Replacement in Pipeline Monitoring,"wireless sensor network, sensor deployment, pipeline monitoring",2011,ipsn
Kueihan  Li,National Taiwan University,TriopusNet: Automating Wireless Sensor Network Deployment and Replacement in Pipeline Monitoring,"wireless sensor network, sensor deployment, pipeline monitoring",2011,ipsn
Polly  Huang,National Taiwan University,TriopusNet: Automating Wireless Sensor Network Deployment and Replacement in Pipeline Monitoring,"wireless sensor network, sensor deployment, pipeline monitoring",2011,ipsn
Hao-hua Chu,National Taiwan University,TriopusNet: Automating Wireless Sensor Network Deployment and Replacement in Pipeline Monitoring,"wireless sensor network, sensor deployment, pipeline monitoring",2011,ipsn
Yun  Xiang,University of Michigan Ann Arbor,Collaborative Calibration and Sensor Placement for Mobile Sensor Networks,"mobile sensing, milp, calibration, collaborative",2011,ipsn
Lan  Bai,EMC,Collaborative Calibration and Sensor Placement for Mobile Sensor Networks,"mobile sensing, milp, calibration, collaborative",2011,ipsn
Ricardo  Piedrahita,University of Colorado Boulder,Collaborative Calibration and Sensor Placement for Mobile Sensor Networks,"mobile sensing, milp, calibration, collaborative",2011,ipsn
Robert P Dick,University of Michigan Ann Arbor,Collaborative Calibration and Sensor Placement for Mobile Sensor Networks,"mobile sensing, milp, calibration, collaborative",2011,ipsn
Qin  Lv,University of Colorado Boulder,Collaborative Calibration and Sensor Placement for Mobile Sensor Networks,"mobile sensing, milp, calibration, collaborative",2011,ipsn
Michael  Hannigan,University of Colorado Boulder,Collaborative Calibration and Sensor Placement for Mobile Sensor Networks,"mobile sensing, milp, calibration, collaborative",2011,ipsn
Li  Shang,University of Colorado Boulder,Collaborative Calibration and Sensor Placement for Mobile Sensor Networks,"mobile sensing, milp, calibration, collaborative",2011,ipsn
Binhuang  Huang,National Chung-Cheng University,Detecting Faulty Street Lamps with Illumination Maps,"street lamp, fault, failure detection",2011,ipsn
Huang-Chen Lee,National Chung-Cheng University,Detecting Faulty Street Lamps with Illumination Maps,"street lamp, fault, failure detection",2011,ipsn
Ehsan Ullah Warriach,University of Groningen,Fault Detection in Wireless Sensor Networks: A Hybrid Approach,"data & system faults, hybrid fault detection",2011,ipsn
Kenji  TEI,National Institute of Informatics,Fault Detection in Wireless Sensor Networks: A Hybrid Approach,"data & system faults, hybrid fault detection",2011,ipsn
Tuan Anh Nguyen,University of Groningen,Fault Detection in Wireless Sensor Networks: A Hybrid Approach,"data & system faults, hybrid fault detection",2011,ipsn
Marco Aiello,University of Groningen,Fault Detection in Wireless Sensor Networks: A Hybrid Approach,"data & system faults, hybrid fault detection",2011,ipsn
Yiqing  Cai,University of Pennsylvania,Cyclic Network Automata for Indoor Sensor Network,"cyclic cellular automata, wireless sensor network",2011,ipsn
Robert W Ghrist,University of Pennsylvania,Cyclic Network Automata for Indoor Sensor Network,"cyclic cellular automata, wireless sensor network",2011,ipsn
Wei  Meng,Nanyang Technological University,TDOA Sensor Pairing in Multi-Hop Sensor Networks,"sensor pairing, wireless sensor networks, source localization, time difference of arrival",2011,ipsn
Lihua  Xie,Nanyang Technological University,TDOA Sensor Pairing in Multi-Hop Sensor Networks,"sensor pairing, wireless sensor networks, source localization, time difference of arrival",2011,ipsn
Wendong  Xiao,University of Science and Technology Beijing,TDOA Sensor Pairing in Multi-Hop Sensor Networks,"sensor pairing, wireless sensor networks, source localization, time difference of arrival",2011,ipsn
Federico  Ferrari,ETH Zurich,Low-Power Wireless Bus: Simplicity is (Again) the Soul of Efficiency,"flooding, wireless sensor networks, shared bus, multi-sink",2011,ipsn
Marco  Zimmerling,ETH Zurich,Low-Power Wireless Bus: Simplicity is (Again) the Soul of Efficiency,"flooding, wireless sensor networks, shared bus, multi-sink",2011,ipsn
Lothar  Thiele,ETH Zurich,Low-Power Wireless Bus: Simplicity is (Again) the Soul of Efficiency,"flooding, wireless sensor networks, shared bus, multi-sink",2011,ipsn
Luca Mottola,Swedish Institute of Computer Science,Low-Power Wireless Bus: Simplicity is (Again) the Soul of Efficiency,"flooding, wireless sensor networks, shared bus, multi-sink",2011,ipsn
Saket  Sathe,EPFL,Effectively Modeling Data from Large-Area Community Sensor Networks,"clustering, adaptive methods, sensor networks, community sensing, data management",2011,ipsn
Sebastian  Cartier,EPFL,Effectively Modeling Data from Large-Area Community Sensor Networks,"clustering, adaptive methods, sensor networks, community sensing, data management",2011,ipsn
Dipanjan  Chakraborty,IBM Research India,Effectively Modeling Data from Large-Area Community Sensor Networks,"clustering, adaptive methods, sensor networks, community sensing, data management",2011,ipsn
Karl  Aberer,EPFL,Effectively Modeling Data from Large-Area Community Sensor Networks,"clustering, adaptive methods, sensor networks, community sensing, data management",2011,ipsn
Frank O Mokaya,Carnegie Mellon University,MARS: A Muscle Activity Recognition System Using Inertial Sensors,"muscle activity recognition, inertial sensors, body sensors",2011,ipsn
Cynthia  Kuo,Carnegie Mellon University,MARS: A Muscle Activity Recognition System Using Inertial Sensors,"muscle activity recognition, inertial sensors, body sensors",2011,ipsn
Pei  Zhang,Carnegie Mellon University,MARS: A Muscle Activity Recognition System Using Inertial Sensors,"muscle activity recognition, inertial sensors, body sensors",2011,ipsn
Zichong  Chen,EPFL,Sensorcam: An Energy-Efficient Smart Wireless Camera for Environmental Monitoring,"smart wireless camera, video coding, environmental monitoring, energy profile",2011,ipsn
Paolo  Prandoni,EPFL,Sensorcam: An Energy-Efficient Smart Wireless Camera for Environmental Monitoring,"smart wireless camera, video coding, environmental monitoring, energy profile",2011,ipsn
Guillermo  Barrenetxea,EPFL,Sensorcam: An Energy-Efficient Smart Wireless Camera for Environmental Monitoring,"smart wireless camera, video coding, environmental monitoring, energy profile",2011,ipsn
Martin  Vetterli,EPFL,Sensorcam: An Energy-Efficient Smart Wireless Camera for Environmental Monitoring,"smart wireless camera, video coding, environmental monitoring, energy profile",2011,ipsn
Wendong  Xiao,University of Science and Technology Beijing,Extreme Learning Machine for Wireless Indoor Localization,"fingerprint, indoor localization, neural network, elm",2011,ipsn
Peidong  Liu,National University of Singapore,Extreme Learning Machine for Wireless Indoor Localization,"fingerprint, indoor localization, neural network, elm",2011,ipsn
Weeseng  Soh,National University of Singapore,Extreme Learning Machine for Wireless Indoor Localization,"fingerprint, indoor localization, neural network, elm",2011,ipsn
Yunye  Jin,Institute for Infocomm Research,Extreme Learning Machine for Wireless Indoor Localization,"fingerprint, indoor localization, neural network, elm",2011,ipsn
Yiran  Shen,University of New South Wales,Efficient Background Subtraction for Tracking in Embedded Camera Networks,"object tracking, background subtraction, compressive sening, mixture of gaussian",2011,ipsn
Wen  Hu,CSIRO,Efficient Background Subtraction for Tracking in Embedded Camera Networks,"object tracking, background subtraction, compressive sening, mixture of gaussian",2011,ipsn
Mingrui  Yang,CSIRO,Efficient Background Subtraction for Tracking in Embedded Camera Networks,"object tracking, background subtraction, compressive sening, mixture of gaussian",2011,ipsn
Junbin  Liu,CSIRO,Efficient Background Subtraction for Tracking in Embedded Camera Networks,"object tracking, background subtraction, compressive sening, mixture of gaussian",2011,ipsn
Chuntung  Chou,University of New South Wales,Efficient Background Subtraction for Tracking in Embedded Camera Networks,"object tracking, background subtraction, compressive sening, mixture of gaussian",2011,ipsn
Bo  Wei,University of New South Wales,Distributed Sparse Approximation for Frog Sound Classification,"sparse approximation, l1 minimization",2011,ipsn
Mingrui  Yang,CSIRO ICT Centre Australia,Distributed Sparse Approximation for Frog Sound Classification,"sparse approximation, l1 minimization",2011,ipsn
Rajib Kumar Rana,CSIRO ICT Centre Australia,Distributed Sparse Approximation for Frog Sound Classification,"sparse approximation, l1 minimization",2011,ipsn
Chuntung  Chou,University of New South Wales,Distributed Sparse Approximation for Frog Sound Classification,"sparse approximation, l1 minimization",2011,ipsn
Wen  Hu,CSIRO ICT Centre Australia,Distributed Sparse Approximation for Frog Sound Classification,"sparse approximation, l1 minimization",2011,ipsn
Shuai  Huang,Graduate University of Chinese Academy of Sciences,Ambulatory Real-Time Micro-Sensor Motion Capture,"micro-sensor, motion reconstruction, data fusion, real-time animation, human motion capture",2011,ipsn
Shuyan  Sun,Graduate University of Chinese Academy of Sciences,Ambulatory Real-Time Micro-Sensor Motion Capture,"micro-sensor, motion reconstruction, data fusion, real-time animation, human motion capture",2011,ipsn
Zhipei  Huang,Graduate University of Chinese Academy of Sciences,Ambulatory Real-Time Micro-Sensor Motion Capture,"micro-sensor, motion reconstruction, data fusion, real-time animation, human motion capture",2011,ipsn
Jiankang  Wu,Graduate University of Chinese Academy of Sciences,Ambulatory Real-Time Micro-Sensor Motion Capture,"micro-sensor, motion reconstruction, data fusion, real-time animation, human motion capture",2011,ipsn
Xiaoli  Meng,Graduate University of Chinese Academy of Sciences,Ambulatory Real-Time Micro-Sensor Motion Capture,"micro-sensor, motion reconstruction, data fusion, real-time animation, human motion capture",2011,ipsn
