Name,University/Organization,Type of Chair,Conference,Year
Thyaga Nandagopal,Lucent Technologies,Program Committee,MobiHoc,2007
Cristina Nita-Rotaru,Purdue University,Program Committee,MobiHoc,2007
Guevara Noubir,Northeastern University,Program Committee,MobiHoc,2007
Charles Perkins,Nokia Research Center,Program Committee,MobiHoc,2007
Chiara Petrioli,University of Rome,Program Committee,MobiHoc,2007
Paolo Santi,CNR,Program Committee,MobiHoc,2007
Saswati Sarkar,University of Pennsylvania,Program Committee,MobiHoc,2007
Sanjay Shakkottai,University of Texas Austin,Program Committee,MobiHoc,2007
Ness Shroff,Purdue University,Program Committee,MobiHoc,2007
David Simplot-Ryl,University Lille,Program Committee,MobiHoc,2007
Suresh Singh,Portland State University,Program Committee,MobiHoc,2007
Prasun Sinha,Ohio State University,Program Committee,MobiHoc,2007
Raghupathy Sivakumar,Georgia Tech,Program Committee,MobiHoc,2007
R. Srikant,University of Illinois Urbana Champaign,Program Committee,MobiHoc,2007
David Starobinski,Boston University,Program Committee,MobiHoc,2007
Ioannis Stavrakakis,National and Kapodistrian University of Athens,Program Committee,MobiHoc,2007
Martha Steenstrup,Clemson University/Stow Research L.L.C.,Program Committee,MobiHoc,2007
Violet Syrotiuk,Arizona State University,Program Committee,MobiHoc,2007
Xudong Wang,Inc.,Program Committee,MobiHoc,2007
Jie Wu,Florida Atlantic University,Program Committee,MobiHoc,2007
Mark Yarvis,Intel Corporation,Program Committee,MobiHoc,2007
Haitao Zheng,Santa Barbara,Program Committee,MobiHoc,2007
Michele Zorzi,Università degli Studi di Padova,Program Committee,MobiHoc,2007
Gil Zussman,Massachusetts Institute of Technology,Program Committee,MobiHoc,2007
Mario Gerla,University of California Los Angeles,Steering Committee,MobiHoc,2007
Jean-Pierre Hubaux,EPFL,Steering Committee,MobiHoc,2007
Joe Macker,Naval Research Lab,Steering Committee,MobiHoc,2007
Charles E. Perkins,Nokia,Steering Committee,MobiHoc,2007
Martha Steenstrup,Clemson University and Stow Research L.L.C.,Steering Committee,MobiHoc,2007
Nitin H. Vaidya,University of Illinois Urbana Champaign,Steering Committee,MobiHoc,2007
P. R. Kumar,University of Illinois Urbana Champaign,Steering Committee,MobiHoc,2007
Sergio Palazzo,University of Catania,Steering Committee,MobiHoc,2007
Martha Steenstrup,Clemson University and Stow Research L.L.C.,Panel Co-Chair,MobiHoc,2007
Ioanis Nikolaidis,University of Alberta,Panel Co-Chair,MobiHoc,2007
Andrew Miles,Carleton University,Web Chair/Webmaster,MobiHoc,2007
Michel Paquette,Carleton University,Web Chair/Webmaster,MobiHoc,2007
Mario Gerla,University of California Los Angeles,General Chair,MobiHoc,2018
Suhas Diggavi,University of California Los Angeles,General Chair,MobiHoc,2018
SimLin Lau,University of California Los Angeles,Local Arrangements Chair,MobiHoc,2018
Giovanni Pau,Paris,Local Arrangements Chair,MobiHoc,2018
Xiaowen Gong,Auburn University,Submission and Publication Chair,MobiHoc,2018
Alex Afanasyev,Florida International University,Publicity Chair,MobiHoc,2018
Venkatesh Prasad,TU Delft,Publicity Chair,MobiHoc,2018
Vijay S. Rao,TU Delft,Publicity Chair,MobiHoc,2018
William Liu,Auckland,Publicity Chair,MobiHoc,2018
Peter Reiher,University of California Los Angeles,Registration Chair,MobiHoc,2018
Mario Gerla,University of California Los Angeles,Travel Grant Chair,MobiHoc,2018
Peter Reiher,University of California Los Angeles,Finance Chair,MobiHoc,2018
Bhaskar Krishnamachari,University of Southern California,Workshop Chair,MobiHoc,2018
Songwu Lu,University of California Los Angeles,Workshop Chair,MobiHoc,2018
Parimal Parag,Indian Institute of Science,Poster and Demo Chair,MobiHoc,2018
Venkatesh Prasad,TU Delft,Poster and Demo Chair,MobiHoc,2018
Srinivas Shakkottai,Texas A&M University,Poster and Demo Chair,MobiHoc,2018
Giovanni Pau,Paris,Corporate Sponsorship Chair,MobiHoc,2018
Alex Afanasyev,Florida International University,Web Chair,MobiHoc,2018
Seungbae Kim,California State University,Web Chair,MobiHoc,2018
Randall Berry,Northwestern University,TPC Chair,MobiHoc,2018
Lei Ying,Arizona State University,TPC Chair,MobiHoc,2018
Alhussein Abouzeid,Rensselaer Polytechnic Institute,Program Committee Member,MobiHoc,2018
Armand Makowski,University of Maryland,Program Committee Member,MobiHoc,2018
Athina Markopoulou,University of California Irvine,Program Committee Member,MobiHoc,2018
Atilla Eryilmaz,Ohio State University,Program Committee Member,MobiHoc,2018
Bhaskar Krishnamachari,University of Southern California,Program Committee Member,MobiHoc,2018
Bin Li,University of Rhode Island,Program Committee Member,MobiHoc,2018
Bo Ji,Temple University,Program Committee Member,MobiHoc,2018
Carla-Fabiana Chiasserini,Politecnico di Torino,Program Committee Member,MobiHoc,2018
Carlee  Joe-Wong,Carnegie Mellon University,Program Committee Member,MobiHoc,2018
Changhee Joo,UNIST,Program Committee Member,MobiHoc,2018
Chiara Petrioli,University of Rome,Program Committee Member,MobiHoc,2018
Do Young Eun,North Carolina State University,Program Committee Member,MobiHoc,2018
Dongning Guo,Northwestern University,Program Committee Member,MobiHoc,2018
Emilio Leonardi,Politecnico di Torino,Program Committee Member,MobiHoc,2018
Eylem Ekici,Ohio State University,Program Committee Member,MobiHoc,2018
Eytan Modiano,Massachusetts Institute of Technology,Program Committee Member,MobiHoc,2018
Fan Wu,Jiao Tong University,Program Committee Member,MobiHoc,2018
Florin Ciucu,University of Warwick,Program Committee Member,MobiHoc,2018
Gaurav Kasbekar,Indian Institute of Technology,Program Committee Member,MobiHoc,2018
Gil Zussman,Columbia University,Program Committee Member,MobiHoc,2018
Guoliang Xue,Arizona State University,Program Committee Member,MobiHoc,2018
Gustavo de Veciana,University of Texas Austin,Program Committee Member,MobiHoc,2018
Hongbo Jiang,Huazhong University of Science and Technology,Program Committee Member,MobiHoc,2018
I-Hong Hou,Texas A&M University,Program Committee Member,MobiHoc,2018
Iordanis Koutsopoulos,Athens University of Economics and Business,Program Committee Member,MobiHoc,2018
Javad Ghaderi,Columbia University,Program Committee Member,MobiHoc,2018
Jeong-hoon Mo,Yonsei University,Program Committee Member,MobiHoc,2018
Jia Liu,Iowa State University,Program Committee Member,MobiHoc,2018
Jian Tan,Ohio State University,Program Committee Member,MobiHoc,2018
Jianwei Huang,Chinese University of Hong Kong,Program Committee Member,MobiHoc,2018
Jie Gao,Stony Brook University,Program Committee Member,MobiHoc,2018
Jinwoo Shin,Korea Advanced Institute of Science and Technology,Program Committee Member,MobiHoc,2018
John Lui,Chinese University of Hong Kong,Program Committee Member,MobiHoc,2018
Jörg Liebeherr,University of Toronto,Program Committee Member,MobiHoc,2018
Junshan Zhang,Arizona State University,Program Committee Member,MobiHoc,2018
Konstantinos Psounis,University of Southern California,Program Committee Member,MobiHoc,2018
Koushik Kar,Rensselaer Polytechnic Institute,Program Committee Member,MobiHoc,2018
Leandros Tassiulas,Yale University,Program Committee Member,MobiHoc,2018
Lei Yang,University of Nevada,Program Committee Member,MobiHoc,2018
Lingjie Duan,Singapore University of Technology and Design,Program Committee Member,MobiHoc,2018
Longbo Huang,Tsinghua University,Program Committee Member,MobiHoc,2018
Lu Su,SUNY Buffalo,Program Committee Member,MobiHoc,2018
Luo Yi Fu,Shanghai JiaoTong,Program Committee Member,MobiHoc,2018
Magnús Halldórsson,Reykjavik University,Program Committee Member,MobiHoc,2018
Marc Lelarge,INRIA-ENS,Program Committee Member,MobiHoc,2018
Matthew Andrews,Nokia Bell Labs,Program Committee Member,MobiHoc,2018
Michael Neely,University of Southern California,Program Committee Member,MobiHoc,2018
Minghua Chen,Chinese University of Hong Kong,Program Committee Member,MobiHoc,2018
Mingyan Liu,University of Michigan,Program Committee Member,MobiHoc,2018
Moez Draief,Imperial College,Program Committee Member,MobiHoc,2018
Ness Shroff,Ohio State University,Program Committee Member,MobiHoc,2018
Parimal Parag,Indian Institute of Science,Program Committee Member,MobiHoc,2018
Patrick Maille,IMT,Program Committee Member,MobiHoc,2018
Peng-Jun Wan,Illinois Institute of Technology,Program Committee Member,MobiHoc,2018
Peter Marbach,University of Toronto,Program Committee Member,MobiHoc,2018
Raghupathy Sivakumar,Georgia Tech,Program Committee Member,MobiHoc,2018
Rahul Urgaonkar,IBM Research,Program Committee Member,MobiHoc,2018
Ramesh Sitaraman,University of Massachusetts Amherst,Program Committee Member,MobiHoc,2018
Reuven Cohen,Technion,Program Committee Member,MobiHoc,2018
Richard La,University of Maryland at College Park,Program Committee Member,MobiHoc,2018
Richard Ma,National University of Singapore,Program Committee Member,MobiHoc,2018
Roch Guerin,Washington University in St. Louis,Program Committee Member,MobiHoc,2018
Roy Yates,Rutgers University,Program Committee Member,MobiHoc,2018
Rui Zhang,University of Delaware,Program Committee Member,MobiHoc,2018
Sanjay Shakkottai,University of Texas Austin,Program Committee Member,MobiHoc,2018
Sem Borst,USA and TU Eindhoven,Program Committee Member,MobiHoc,2018
Shaojie Tang,University of Texas Dallas,Program Committee Member,MobiHoc,2018
Siva ja Maguluri,Georgia Tech,Program Committee Member,MobiHoc,2018
Song Chong,Korea Advanced Institute of Science and Technology,Program Committee Member,MobiHoc,2018
R.  Srikant,University of Illinois Urbana Champaign,Program Committee Member,MobiHoc,2018
Srinivas Shakkottai,Texas A&M University,Program Committee Member,MobiHoc,2018
Steven Low,California Institute of Technology,Program Committee Member,MobiHoc,2018
Stratis Ioannidis,Northeastern University,Program Committee Member,MobiHoc,2018
Tara Javidi,San Diego,Program Committee Member,MobiHoc,2018
odoros Salonidis,IBM Research,Program Committee Member,MobiHoc,2018
Tommaso Melodia,Northeastern University,Program Committee Member,MobiHoc,2018
Tony Ephremides,University of Maryland,Program Committee Member,MobiHoc,2018
Vaneet Aggarwal,AT&T Research,Program Committee Member,MobiHoc,2018
Venkatesh Ramaiyan,Indian Institute of Technology Madras,Program Committee Member,MobiHoc,2018
Vijay Subramanian,University of Michigan,Program Committee Member,MobiHoc,2018
Vishal Misra,Columbia University,Program Committee Member,MobiHoc,2018
Weina Wang,University of Illinois Urbana Champaign,Program Committee Member,MobiHoc,2018
Wing Cheong Lau,Chinese University of Hong Kong,Program Committee Member,MobiHoc,2018
Xiang-Yang Li,Illinois Institute of Technology,Program Committee Member,MobiHoc,2018
Xiaojun Lin,Purdue University,Program Committee Member,MobiHoc,2018
Xin Liu,University of California Davis,Program Committee Member,MobiHoc,2018
Xinbing Wang,Shanghai Jiaotong University,Program Committee Member,MobiHoc,2018
Xiuzhen Cheng,George Washington University,Program Committee Member,MobiHoc,2018
Yanchao Zhang,Arizona State University,Program Committee Member,MobiHoc,2018
Yin Sun,Auburn University,Program Committee Member,MobiHoc,2018
Yung Yi,KAIST,Program Committee Member,MobiHoc,2018
Zhi-Li Zhang,University of Minnesota,Program Committee Member,MobiHoc,2018
Jun Murai,Keio University,General Chair,MobiHoc,2004
Charlie Perkins,Nokia,Program Co-Chair,MobiHoc,2004
Leandros Tassiulas,University of ssaly,Program Co-Chair,MobiHoc,2004
Maria Papadopouli,University of North Carolina,Tutorial Chair,MobiHoc,2004
Srikanth V. Krishnamurthy,University of California Riverside,Poster Co-Chair,MobiHoc,2004
Mineo Takai,University of California at Los Angeles,Poster Co-Chair,MobiHoc,2004
Ian Akyildiz,Georgia Tech,Program Committee,MobiHoc,2004
Baruch Awerbuch,Johns Hopkins University,Program Committee,MobiHoc,2004
Francois Baccelli,INRIA-ENS,Program Committee,MobiHoc,2004
Elizabeth Belding-Royer,UC Santa Barbara,Program Committee,MobiHoc,2004
Scott Corson,Flarion Technologies,Program Committee,MobiHoc,2004
Anthony Ephremides,University of Maryland at College Park,Program Committee,MobiHoc,2004
J. J.  Garcia-Luna-Aceves,University of California,Program Committee,MobiHoc,2004
Mario Gerla,University of California at Los Angeles,Program Committee,MobiHoc,2004
Takahiro Hara,Osaka University,Program Committee,MobiHoc,2004
Jean-Pierre Hubaux,EPFL,Program Committee,MobiHoc,2004
Sridhar Iyer,Indian Institute of Technology,Program Committee,MobiHoc,2004
David B. Johnson,Rice University,Program Committee,MobiHoc,2004
Koushik Kar,Rensselaer Polytechnic Institute,Program Committee,MobiHoc,2004
Nobuo Kawaguchi,Nagoya University,Program Committee,MobiHoc,2004
James Kempf,DoCoMo Labs USA,Program Committee,MobiHoc,2004
Young-Bae Ko,Ajou University,Program Committee,MobiHoc,2004
Ryuji Kohnos,Yokohama National University,Program Committee,MobiHoc,2004
Robin Kravets,University of Illinois Urbana Champaign,Program Committee,MobiHoc,2004
Srikanth Krishnamurthy,University of California Riverside,Program Committee,MobiHoc,2004
P. R. Kumar,University of Illinois Urbana Champaign,Program Committee,MobiHoc,2004
Richard La,University of Maryland,Program Committee,MobiHoc,2004
Sung-Ju Lee,HP Labs,Program Committee,MobiHoc,2004
Erran Li Li,Bell Laboratories,Program Committee,MobiHoc,2004
Jian Ma,Nokia Research Center,Program Committee,MobiHoc,2004
Gerald (Chip) Maguire,KTH,Program Committee,MobiHoc,2004
Sergio Palazzo,University of Catania,Program Committee,MobiHoc,2004
Chiara Petrioli,University of Rome,Program Committee,MobiHoc,2004
Parmesh Ramanathan,University of Wisconsin Madison,Program Committee,MobiHoc,2004
Saswati Sarkar,University of Pennsylvania,Program Committee,MobiHoc,2004
Raghupathy Sivakumar,Georgia Tech,Program Committee,MobiHoc,2004
Mani Srivastava,University of California at Los Angeles,Program Committee,MobiHoc,2004
Martha Steenstrup,Stow Research L.L.C.,Program Committee,MobiHoc,2004
Young-Joo Suh,Pohang University of Science and Technology,Program Committee,MobiHoc,2004
Lang Tong,Cornell University,Program Committee,MobiHoc,2004
Yu-Chee Tseng,National Chiao-Tung University,Program Committee,MobiHoc,2004
Nitin Vaidya,University of Illinois Urbana Champaign,Program Committee,MobiHoc,2004
Takashi Watanabe,Shizuoka University,Program Committee,MobiHoc,2004
Roger Wattenhofer,ETH Zurich,Program Committee,MobiHoc,2004
Adam Wolisz,TU Berlin,Program Committee,MobiHoc,2004
Yongguang Zhang,HRL Laboratories,Program Committee,MobiHoc,2004
Wenwu Zhus,Microsoft Research,Program Committee,MobiHoc,2004
Ozgur Ercetin,Sabanci University,Publication Chair,MobiHoc,2004
Elizabeth Belding-Royer,UC Santa Barbara,Publicity Chair,MobiHoc,2004
Scott MacDonald,inc.,Local Arrangements Chair,MobiHoc,2004
Nitin Vaidya,University of Illinois Urbana Champaign,General Chair,MobiHoc,2010
Christoph Lindemann,Universität Leipzig,Program Co-Chair,MobiHoc,2010
Jitendra Padhye,Microsoft Research,Program Co-Chair,MobiHoc,2010
Jakob Eriksson,University of Illinois Chicago,Local Arrangement Co-Chair,MobiHoc,2010
Xiangyang Li,Illinois Institute of Technology,Local Arrangement Co-Chair,MobiHoc,2010
Tracy Camp,Colorado School of Mines,Finance Co-Chair,MobiHoc,2010
Sneha Kumar Kasera,University of Utah,Finance Co-Chair,MobiHoc,2010
Aditya Akella,University of Wisconsin Madison,Web Co-Chair,MobiHoc,2010
Yih-Chun Hu,University of Illinois Urbana Champaign,Web Co-Chair,MobiHoc,2010
Romit Roy Choudhury,Duke University,Demo Co-Chair,MobiHoc,2010
Henrik Lundgren,Technicolor Paris Research Center,Demo Co-Chair,MobiHoc,2010
Xiaoming Fu,Georg-August-University of Goettingen,Workshop Co-Chair,MobiHoc,2010
Cedric J A. Westphal,DoCoMo USA Labs,Workshop Co-Chair,MobiHoc,2010
Michalis Faloutsos,University of California Riverside,Outrageous opinions,MobiHoc,2010
Dilip Krishnaswamy,Qualcomm Research Center,Outrageous opinions,MobiHoc,2010
Xue Yang,Intel Research,Posters & SRC Co-Chair,MobiHoc,2010
Robin Kravets,University of Illinois Urbana Champaign,Posters & SRC Co-Chair,MobiHoc,2010
Vikas Kawadia,BBN Technologies,Publicity Co-Chair,MobiHoc,2010
Karthik Sundaresan,NEC Laboratories America,Publicity Co-Chair,MobiHoc,2010
Yingying (Jennifer) Chen,Stevens Institute of Technology,Student Grant Co-Chair,MobiHoc,2010
Sami Rollins,University of San Francisco,Student Grant Co-Chair,MobiHoc,2010
Xin Liu,University of California,Publications Co-Chair,MobiHoc,2010
Jennifer Wong,Stony Brook University,Publications Co-Chair,MobiHoc,2010
Mooi Choo Chuah,Lehigh University,Registration Co-Chair,MobiHoc,2010
Anthony Nicholson,Google,Registration Co-Chair,MobiHoc,2010
Xin Wang,Stony Brook University,Registration Co-Chair,MobiHoc,2010
Kyu-han Kim,Deutsche Telekom,Keynote and Panel Co-Chair,MobiHoc,2010
Jatinder Singh,Deutsche Telekom,Keynote and Panel Co-Chair,MobiHoc,2010
P.R. Kumar ,University of Illinois Urbana Champaign,Steering Committee,MobiHoc,2010
Mario Gerla,University of California Los Angeles,Steering Committee,MobiHoc,2010
Jean-Pierre Hubaux,EPFL,Steering Committee,MobiHoc,2010
Joe Macker,Naval Research Lab,Steering Committee,MobiHoc,2010
Sergio Palazzo,University of Catania,Steering Committee,MobiHoc,2010
Charles E. Perkins,WiChorus,Steering Committee,MobiHoc,2010
Martha Steenstrup,Clemson University and Stow Research L.L.C,Steering Committee,MobiHoc,2010
Sara Alouf,INRIA,Technical Program Committee,MobiHoc,2010
Nilanjan Banerjee,University of Arkansas,Technical Program Committee,MobiHoc,2010
Christian Bettstetter,University of Klagenfurt,Technical Program Committee,MobiHoc,2010
Peter Buchholz,Technical University of Dortmund,Technical Program Committee,MobiHoc,2010
Levente Buttyán,Budapest University of Technology and Economics,Technical Program Committee,MobiHoc,2010
Matteo Casana,Politecnico di Milano,Technical Program Committee,MobiHoc,2010
Augustin Chaintreau,Thomson Research,Technical Program Committee,MobiHoc,2010
Ranveer Chandra,Microsoft Research,Technical Program Committee,MobiHoc,2010
Carla Fabiana Chiasserini,Politecnico di Torino,Technical Program Committee,MobiHoc,2010
Saumitra Das,Qualcomm,Technical Program Committee,MobiHoc,2010
Prabal Dutta,University of Michigan,Technical Program Committee,MobiHoc,2010
Jakob Eriksson,University of Illinois Chicago,Technical Program Committee,MobiHoc,2010
Mario Gerla,University of California Los Angeles,Technical Program Committee,MobiHoc,2010
Ramakrishna Gummadi,Massachusetts Institute of Technology,Technical Program Committee,MobiHoc,2010
Hannes Hartenstein,University of Karlsruhe,Technical Program Committee,MobiHoc,2010
Wenjun Hu,University of Washington,Technical Program Committee,MobiHoc,2010
Boris Koldehofe,University of Stuttgart,Technical Program Committee,MobiHoc,2010
Robin Kravets,University of Illinois Urbana Champaign,Technical Program Committee,MobiHoc,2010
Erran Li,Bell-Labs,Technical Program Committee,MobiHoc,2010
Xiaojun Lin,Purdue University,Technical Program Committee,MobiHoc,2010
John Lui,University of Hong Kong,Technical Program Committee,MobiHoc,2010
Shridhar Machiraju,US Sprint,Technical Program Committee,MobiHoc,2010
Cecilia Mascolo,University of Cambridge,Technical Program Committee,MobiHoc,2010
Martin Mauve,University of Dusseldorf,Technical Program Committee,MobiHoc,2010
Pietro Michiardi,Eurecom,Technical Program Committee,MobiHoc,2010
Parag Mogre,Technical University of Darmstadt,Technical Program Committee,MobiHoc,2010
Thyaga Nandagopal,Lucent Technologies,Technical Program Committee,MobiHoc,2010
Giovanni Neglia,INRIA,Technical Program Committee,MobiHoc,2010
Panos Papadimitratos,EPFL,Technical Program Committee,MobiHoc,2010
Giovanni Pau,University of California Los Angeles,Technical Program Committee,MobiHoc,2010
Lili Qiu,University of Texas Austin,Technical Program Committee,MobiHoc,2010
Bozidar Radunovic,Microsoft Research,Technical Program Committee,MobiHoc,2010
Paolo Santi,CNR,Technical Program Committee,MobiHoc,2010
Anamol Seth,Intel Research,Technical Program Committee,MobiHoc,2010
Vikram Srinivasan,Lucent Technologies,Technical Program Committee,MobiHoc,2010
Kun Tan,Microsoft Research,Technical Program Committee,MobiHoc,2010
Phuoc Trangia,University of Wurzburg,Technical Program Committee,MobiHoc,2010
Oliver Waldhorst,University of Karlsruhe,Technical Program Committee,MobiHoc,2010
Roger Wattenhofer,ETH Zurich,Technical Program Committee,MobiHoc,2010
Klaus Wehrle,RWTH Aachen,Technical Program Committee,MobiHoc,2010
Zhi-Li Zhang,University of Minnesota,Technical Program Committee,MobiHoc,2010
Heather Zheng,University of California,Technical Program Committee,MobiHoc,2010
Sergio Palazzo,University of Catania,Committees General Chair,MobiHoc,2006
Marco Conti,IIT-CNR,Program Co-Chair,MobiHoc,2006
Raghupathy Sivakumar,Georgia Tech,Program Co-Chair,MobiHoc,2006
Nitin H. Vaidya,University of Illinois Urbana Champaign,Steering Committee Chair,MobiHoc,2006
David B. Johnson,Rice University,Finance Co-Chair,MobiHoc,2006
Chiara Petrioli,"University of Rome ""La Sapienza""",Finance Co-Chair,MobiHoc,2006
Doug Blough,Georgia Tech,Tutorial Co-Chair,MobiHoc,2006
Silvia Giordano,SUPSI,Tutorial Co-Chair,MobiHoc,2006
Carla-Fabiana,Chiasserini Polytechnic of Turin,Poster Co-Chair,MobiHoc,2006
Wendi B.,Heinzelman University of Rochester,Poster Co-Chair,MobiHoc,2006
Srdjan Capkun,Technical University of Denmark,Demo Co-Chair,MobiHoc,2006
Xudong Wang,Kiyon Inc.,Demo Co-Chair,MobiHoc,2006
Stefano Basagni,Northeastern University,Publicity Co-Chair,MobiHoc,2006
Christian Bettstetter,University of Klagenfurt,Publicity Co-Chair,MobiHoc,2006
Young-Bae Ko,Ajou University,Publicity Co-Chair,MobiHoc,2006
Eylem Ekici,Ohio State University,Publication Chair,MobiHoc,2006
Adriana Lazzaroni,IIT-CNR,Registration Co-Chair,MobiHoc,2006
Haiyun Luo,University of Illinois Urbana Champaign,Registration Co-Chair,MobiHoc,2006
Paolo Santi,IIT-CNR,Local Arrangements Chair,MobiHoc,2006
Michele Zorzi,University of Padova,Support Chair,MobiHoc,2006
Alessandro Leonardi,University of Catania,Webpage Chair,MobiHoc,2006
Ian Akyildiz,Georgia Tech,Program Committee,MobiHoc,2006
Suman Banerjee,University of Wisconsin Madison,Program Committee,MobiHoc,2006
Stefano Basagni,Northeastern University,Program Committee,MobiHoc,2006
Elizabeth Belding-Royer,Santa Barbara,Program Committee,MobiHoc,2006
Christian Bettstetter,University of Klagenfurt,Program Committee,MobiHoc,2006
Doug Blough,Georgia Tech,Program Committee,MobiHoc,2006
Carla-Fabiana Chiasserini,Polytechnic of Turin,Program Committee,MobiHoc,2006
Samir Das,Stony Brook University,Program Committee,MobiHoc,2006
Stephan Eidenbenz,Los Alamos National Laboratory,Program Committee,MobiHoc,2006
Eylem Ekici,Ohio State University,Program Committee,MobiHoc,2006
Anthony Ephremides,University of Maryland,Program Committee,MobiHoc,2006
Serge Fdida,University Pierre & Marie Curie,Program Committee,MobiHoc,2006
Laura Galluccio,University of Catania,Program Committee,MobiHoc,2006
J. J. Garcia-Luna-Aceves,Santa Cruz/PARC,Program Committee,MobiHoc,2006
Mario Gerla,Los Angeles,Program Committee,MobiHoc,2006
Matthias Grossglauser,EPFL,Program Committee,MobiHoc,2006
Isabelle Guerin,INRIA,Program Committee,MobiHoc,2006
Per Gunningberg,Uppsala University,Program Committee,MobiHoc,2006
Zygmunt Hass,Cornell University,Program Committee,MobiHoc,2006
Jennifer Hou,University Illinois at Urbana-Champaign,Program Committee,MobiHoc,2006
Hung-Yun Hsieh,National Taiwan University,Program Committee,MobiHoc,2006
Jean-Pierre Hubaux,EPFL,Program Committee,MobiHoc,2006
Holger Karl,University of Paderborn,Program Committee,MobiHoc,2006
Srikanth Krishnamurthy,Riverside,Program Committee,MobiHoc,2006
Marwan Krunz,University of Arizona,Program Committee,MobiHoc,2006
Sung-Ju,HP Labs,Program Committee,MobiHoc,2006
Li Li,Lucent Technologies,Program Committee,MobiHoc,2006
Xiang-Yang Li,Illinois Institute of Technology,Program Committee,MobiHoc,2006
Songwu Lu,Los Angeles,Program Committee,MobiHoc,2006
Prasant Mohapatra,University of California Davis,Program Committee,MobiHoc,2006
Thyaga Nandagopal,Bell Labs,Program Committee,MobiHoc,2006
Charles Perkins,Nokia Research Center,Program Committee,MobiHoc,2006
Chiara Petrioli,"University of Rome ""La Sapienza""",Program Committee,MobiHoc,2006
David Simplot-Ryl,University Lille,Program Committee,MobiHoc,2006
Paolo Santi,IIT-CNR,Program Committee,MobiHoc,2006
Saswati Sarkar,University of Pennsylvania,Program Committee,MobiHoc,2006
Suresh Singh,Portland State University,Program Committee,MobiHoc,2006
Prasun Sinha,Ohio State University,Program Committee,MobiHoc,2006
Ramalingam Sridhar,SUNY Buffalo,Program Committee,MobiHoc,2006
Vikram Srinivasan,National University of Singapore,Program Committee,MobiHoc,2006
Martha Steenstrup,Clemson Univ and Stow research,Program Committee,MobiHoc,2006
Ivan Stojmenovic,Ottawa University,Program Committee,MobiHoc,2006
Violet R. Syrotiuk,Arizona State University,Program Committee,MobiHoc,2006
Roger Wattenhofer,ETH Zurich,Program Committee,MobiHoc,2006
Cedric Westphal,Nokia Research Center,Program Committee,MobiHoc,2006
Alec Wolman,Microsoft Research,Program Committee,MobiHoc,2006
Jie Wu,Florida Atlantic University,Program Committee,MobiHoc,2006
Haitao Zheng,Santa Barbara,Program Committee,MobiHoc,2006
Michele Zorzi,University of Padova,Program Committee,MobiHoc,2006
Mario Gerla,University of California Los Angeles,MobiHoc Steering Committee,MobiHoc,2006
Jean-Pierre Hubaux,EPFL,MobiHoc Steering Committee,MobiHoc,2006
Joe Macker,Naval Research Lab,MobiHoc Steering Committee,MobiHoc,2006
Charles E. Perkins,Nokia,MobiHoc Steering Committee,MobiHoc,2006
Nitin H. Vaidya,University of Illinois Urbana Champaign,MobiHoc Steering Committee,MobiHoc,2006
Aditya Gopalan,Indian Institute of Science Bangalore,General Co-Chair,MobiHoc,2017
Sharayu Moharir,Indian Institute of Technology,General Co-Chair,MobiHoc,2017
Atilla Eryilmaz,Ohio State University,TPC Co-Chair,MobiHoc,2017
Michael Neely,University of Southern California,TPC Co-Chair,MobiHoc,2017
P. R. Kumar ,Texas A&M University,Steering Committee,MobiHoc,2017
Mario Gerla,University of California Los Angeles,Steering Committee,MobiHoc,2017
Jean-Pierre Hubaux,EPFL,Steering Committee,MobiHoc,2017
Joseph Macker,Naval Research Lab,Steering Committee,MobiHoc,2017
Sergio Palazzo,University of Catania,Steering Committee,MobiHoc,2017
Charles Perkins,WiChorus,Steering Committee,MobiHoc,2017
Martha Steenstrup,Clemson University,Steering Committee,MobiHoc,2017
Nikhil Karamchandani,Indian Institute of Technology,Workshops Co-Chair,MobiHoc,2017
Parimal Parag,Indian Institute of Science Bangalore,Workshops Co-Chair,MobiHoc,2017
Himanshu Tyagi,Indian Institute of Science Banglore,Posters Chair,MobiHoc,2017
Gaurav Kasbekar,Indian Institute of Technology,Publicity Co-Chair,MobiHoc,2017
Siva ja Maguluri,IBM Research,Publicity Co-Chair,MobiHoc,2017
Virag Shah,Microsoft Research,Publicity Co-Chair,MobiHoc,2017
R Venkatesha Prasad,TU Delft,Publicity Co-Chair,MobiHoc,2017
Hrishikesh Venkataraman,Indian Institute of Information Technology (IIIT),Student Travel Grant Chair,MobiHoc,2017
Gaurav Raina,Indian Institute of Technology Madras,Finance Chair,MobiHoc,2017
Radha Krishna Ganti,Indian Institute of Technology Madras,Visa Chair,MobiHoc,2017
Jayakrishnan Nair,Indian Institute of Technology,Publication Chair,MobiHoc,2017
Krishna Jagannathan,Indian Institute of Technology Madras,Local Arrangement Chair,MobiHoc,2017
Kumar Appaiah,Indian Institute of Technology,Web Chair,MobiHoc,2017
Alhussein Abouzeid,Rensselaer Polytechnic Institute,Technical Program Committee,MobiHoc,2017
Anurag Kumar,Indian Institute of Science,Technical Program Committee,MobiHoc,2017
Aradhana Narula-Tam,Massachusetts Institute of Technology,Technical Program Committee,MobiHoc,2017
Athina Markopoulou,University of California Irvine,Technical Program Committee,MobiHoc,2017
Aylin Yener,Pennsylvania State University,Technical Program Committee,MobiHoc,2017
